"Symbol","Bid","Bid Sz","Ask","Ask Sz","Shares","Price","Order ID","Timestamp"
"AA","51.040","3","51.060","2","235","50.86","bb8bde58-81f6-49e5-96aa-52cf7876285d","2021-11-24 11:32:03.617"
"AA","51.100","3","51.120","1","235","50.85","b81e18ec-06d2-4e91-967d-a1a49670da17","2021-11-24 11:32:03.619"
"AA","51.110","3","51.130","3","236","50.85","8f69bdb3-f095-43f2-8616-cca21333769b","2021-11-24 11:32:03.619"
"AA","51.110","3","51.130","3","236","50.85","3f325e1c-6135-47d5-9e2a-86be4c7a7bdc","2021-11-24 11:32:03.619"
"AA","51.150","3","51.160","1","235","50.85","20c2baa2-54a7-4303-abc1-a1470e2d2d2d","2021-11-24 11:32:03.619"
"AA","51.130","3","51.150","2","235","50.85","fa241f11-dce0-497e-95d1-f88656ff810b","2021-11-24 11:32:03.619"
"AA","51.130","3","51.150","2","235","50.85","a72c8458-16ff-4ff0-b538-d49eacf32d12","2021-11-24 11:32:03.619"
"AA","51.130","3","51.140","1","235","50.85","997b8390-3a68-4baf-8d15-930e76880588","2021-11-24 11:32:03.619"
"AA","51.110","3","51.130","3","235","50.85","b6ece032-ccd6-47ef-b9ad-bb5593686567","2021-11-24 11:32:03.619"
"AA","50.890","1","50.900","1","-235","50.90","393c73a1-dcec-4115-b0fc-61e6bdf20732","2021-11-24 11:32:21.667"
"AA","50.890","1","50.900","1","-235","50.90","b6a94332-6d87-44aa-8c24-e21bf1bb8f68","2021-11-24 11:32:21.667"
"AA","50.890","1","50.900","1","-236","50.90","f0d12d2c-0c68-458d-9897-c8a48abd95b3","2021-11-24 11:32:21.667"
"AA","50.890","1","50.900","1","-235","50.90","b2985332-4ee0-43f6-817d-ae4dae8c77f9","2021-11-24 11:32:21.667"
"AA","50.890","1","50.900","1","-236","50.90","c487ed5c-2eee-45ee-bca0-58702da1a97d","2021-11-24 11:32:21.667"
"AA","50.890","6","50.900","2","-235","50.90","a886f21e-9428-41a8-a8d3-9fb12c08adab","2021-11-24 11:32:41.008"
"AA","50.880","1","50.900","6","-235","50.90","57bea69a-686d-4a91-9cb2-ff74201fcae3","2021-11-24 11:32:55.148"
"AA","50.880","1","50.900","6","-235","50.90","79eb6c7f-12b2-4f8c-8025-a3e1d291cf2d","2021-11-24 11:32:55.148"
"AA","50.810","11","50.830","4","-235","50.83","df33ecd5-b153-4057-b26b-334adf074c09","2021-11-24 11:33:04.140"
"AA","51.260","4","51.280","5","237","50.57","9831bb5a-beb7-4fe9-9972-9ad75f606903","2021-11-24 11:37:00.135"
"AA","50.540","1","50.550","2","-237","50.55","a7d7a036-c647-4760-ae46-95ba23b2e3e9","2021-11-24 11:40:41.201"
"AA","50.730","4","50.740","3","237","50.54","2a88bd51-581f-427a-bb16-30ae1f353a56","2021-11-24 13:54:50.500"
"AA","50.730","4","50.750","6","237","50.54","984493d9-0e25-44dc-a146-140e25a1bee9","2021-11-24 13:54:50.500"
"AA","50.720","3","50.740","2","237","50.54","6ba71086-37ef-4609-88ba-0a4406765032","2021-11-24 13:54:50.500"
"AA","50.710","4","50.730","3","237","50.54","d7f82047-f506-490e-a397-cfc0fde5563e","2021-11-24 13:54:50.500"
"AA","50.710","2","50.730","3","237","50.54","9e935ec6-d79f-48fa-80da-7eb7815f2dc6","2021-11-24 13:54:50.500"
"AA","50.710","1","50.730","4","237","50.54","b8a3d845-fc76-4b3c-8d98-c19a6234c848","2021-11-24 13:54:50.500"
"AA","50.690","1","50.700","1","237","50.54","45686ae5-6a12-4d0a-99f5-023b19c8b12c","2021-11-24 13:54:50.500"
"AA","50.480","1","50.490","1","-237","50.49","c4fa0fe3-581e-432e-8d14-0e16385d5fd0","2021-11-24 13:57:09.039"
"AA","50.480","1","50.490","3","-237","50.49","9cee1644-385a-4b82-a4dc-c360fcbfc354","2021-11-24 13:57:09.039"
"AA","50.480","1","50.490","3","-237","50.49","8025bdda-bb96-48fa-be31-9cb76a752f2e","2021-11-24 13:57:09.039"
"AA","50.480","1","50.490","3","-237","50.49","cc688540-f808-4c4e-bcf8-17bdae98b0af","2021-11-24 13:57:09.039"
"AA","50.480","1","50.490","3","-237","50.49","b970a8ef-b613-4fdf-97f7-519946ae0538","2021-11-24 13:57:09.039"
"AA","50.480","1","50.490","3","-237","50.49","63e1e308-7cb6-4fef-abda-cc1746e0a2d2","2021-11-24 13:57:09.039"
"AA","50.440","2","50.460","4","-237","50.46","3cdb9327-196d-4ccf-b334-6de3a095ed1d","2021-11-24 14:00:26.204"
"AA","50.530","1","50.550","2","236","50.55","f7cc37be-098f-4793-aefb-2998e1611079","2021-11-24 14:03:20.006"
"AA","50.370","1","50.390","1","-236","50.39","8474ab52-f7a3-4701-98ce-4bf682a3ca05","2021-11-24 14:04:32.237"
"AA","50.240","2","50.260","3","238","50.26","5b23179a-6415-4ff1-85d6-47e6f3fd7ab5","2021-11-24 14:22:00.006"
"AA","50.310","1","50.330","1","-238","50.33","94a3adde-c2e8-4b11-89c7-828575e62ab6","2021-11-24 14:23:37.288"
"AA","50.300","1","50.320","6","238","50.24","6c3e2ef0-38d2-4cf2-92de-0bb0c6b5b4e8","2021-11-24 14:26:49.497"
"AA","50.300","2","50.320","3","238","50.24","23dff475-00ee-45f3-9a0d-92b629f5d160","2021-11-24 14:26:49.497"
"AA","50.290","1","50.310","1","238","50.24","7ddd163a-df2b-4404-9436-6c2de1ed786c","2021-11-24 14:26:49.497"
"AA","50.290","1","50.310","1","238","50.24","fe140689-02ef-4cb6-aacc-d2bcfdfecfbf","2021-11-24 14:26:49.497"
"AA","50.300","3","50.320","3","238","50.22","71ff47e3-856d-484e-8b23-91b9d1bfa11b","2021-11-24 14:27:29.098"
