"Symbol","Bid","Bid Sz","Ask","Ask Sz","Shares","Price","Order ID","Timestamp"
"AA","49.830","2","49.860","1","7","49.86","14bbf86b-dcca-49c3-b3fb-f92f4a30160e","2021-11-23 10:12:30.006"
"AA","49.790","1","49.830","1","-7","49.83","a98e22cc-56a6-4414-8bcc-38b1d6d31fd4","2021-11-23 10:13:17.182"
"AA","49.780","1","49.830","1","7","49.83","419c622e-d5bd-4007-8932-2cef99e5fc20","2021-11-23 10:14:00.006"
"AA","49.820","6","49.870","4","-7","49.87","158c5b48-7c2c-43cd-b238-926ce2bb3b26","2021-11-23 10:15:21.359"
"AA","49.980","1","50.000","2","7","49.84","516b6f83-306a-4dd3-94a0-3d9b70f51d8a","2021-11-23 10:21:03.136"
"AA","49.920","1","49.960","2","7","49.84","6fce8c9e-b05c-477d-aa61-e1b9ffa93b94","2021-11-23 10:21:03.136"
"AA","49.750","1","49.770","1","-7","49.77","69a90f1d-ea82-41fd-999b-c36f34b32745","2021-11-23 10:21:29.519"
"AA","49.730","2","49.760","1","-7","49.76","34b17b12-1654-4165-bfb5-a4702edb8171","2021-11-23 10:21:32.510"
"AA","50.050","2","50.100","20","7","49.63","1c51e000-2119-413d-89bf-0048ced291f3","2021-11-23 10:24:43.026"
"AA","49.800","1","49.830","1","-7","49.83","5391a212-6671-4d48-a204-2aaacb786f4b","2021-11-23 10:26:17.393"
"AA","49.650","2","49.670","2","7","49.54","27a1d777-9cc2-4d77-928f-0775f6bbce81","2021-11-23 10:48:29.616"
"AA","49.650","1","49.660","1","7","49.54","152db647-f02b-4f42-8ee4-1f778b155cc3","2021-11-23 10:48:29.616"
"AA","49.650","1","49.670","1","7","49.54","65229510-14c1-4e4b-a804-b3fd86880d38","2021-11-23 10:48:29.616"
"AA","49.640","1","49.670","1","7","49.54","df2c14bc-3a35-43d4-a74b-554bc08867d8","2021-11-23 10:48:29.616"
"AA","49.620","3","49.650","1","7","49.54","9c655df1-a38e-4876-bc40-ca701c5bb481","2021-11-23 10:48:29.616"
"AA","49.660","3","49.700","3","7","49.44","9cb14a1d-6d60-49b2-8824-8d49fc2f98d5","2021-11-23 10:51:36.742"
"AA","49.690","2","49.730","4","7","49.44","385e0a45-5d6e-44f4-9737-e9101dc63c8e","2021-11-23 10:51:36.742"
"AA","49.720","2","49.750","1","7","49.44","0031eeff-e82f-46e0-a5fa-822537f2d6bf","2021-11-23 10:51:36.742"
"AA","49.710","2","49.730","2","7","49.44","a1a4b499-0830-4699-901d-8a8f62b11f34","2021-11-23 10:51:36.742"
"AA","49.310","2","49.340","1","-7","49.35","de73cfbb-fff5-4486-adbb-ac8bef7b6072","2021-11-23 10:52:00.311"
"AA","49.310","2","49.340","1","-7","49.35","7c196458-f20f-476c-abd9-205e8f47b8b4","2021-11-23 10:52:00.311"
"AA","49.310","2","49.340","1","-7","49.35","14bfe759-944f-4a6f-a79f-bd570f4abe87","2021-11-23 10:52:00.311"
"AA","49.310","2","49.340","1","-7","49.35","38b4a8c6-336b-4b90-89b8-b73f25081148","2021-11-23 10:52:00.311"
"AA","49.310","2","49.340","1","-7","49.35","079924f8-0aef-4aed-b4bd-994d347d8e94","2021-11-23 10:52:00.311"
"AA","49.170","4","49.200","3","-7","49.20","70d62dc9-326c-4058-b0de-4558506767f0","2021-11-23 10:54:01.937"
"AA","49.170","4","49.200","3","-7","49.20","a5acf1ce-9fd5-4b45-b1cb-eb24b5d35f13","2021-11-23 10:54:01.937"
"AA","49.140","53","49.150","1","-7","49.15","99bc7d5a-1818-41ea-af3b-d7e95dfe736d","2021-11-23 10:54:10.268"
"AA","49.090","3","49.120","2","-7","49.12","1aa69357-60a9-4104-96fa-09fd468b09ac","2021-11-23 10:55:11.558"
"AA","49.900","2","49.950","2","7","48.81","0a76817a-f5c3-47e4-89e2-26f307f49cd8","2021-11-23 10:59:44.151"
"AA","49.860","1","49.910","3","7","48.81","5f816e42-2a98-414e-9a07-f76880eae260","2021-11-23 10:59:44.151"
"AA","49.840","1","49.860","1","7","48.81","1b8c7eb5-b38b-4f35-b6ab-70c720c89f22","2021-11-23 10:59:44.151"
"AA","49.850","1","49.910","5","7","48.81","382e437b-6dfe-4d91-80be-04cf9f4b983e","2021-11-23 10:59:44.151"
"AA","49.900","2","49.940","1","7","48.81","abf00390-0dca-45da-bc7b-4c6e3cf8cca2","2021-11-23 10:59:44.151"
"AA","50.060","7","50.120","1","7","48.81","b47a7c98-6529-48b8-a027-aad47c3661ff","2021-11-23 10:59:44.151"
"AA","50.030","3","50.060","1","7","48.79","374a0b77-4aec-4ef8-a72b-e155847d6075","2021-11-23 10:59:45.467"
"AA","50.050","6","50.090","1","7","48.79","903f618b-59e1-4c9d-bd91-bf51a031f88e","2021-11-23 10:59:45.467"
"AA","48.860","1","48.900","2","-7","48.90","2e1f9159-ef6a-4cdc-8c7d-9dbefdc13351","2021-11-23 11:00:25.593"
"AA","48.860","1","48.900","2","-7","48.90","993a4702-a9eb-4979-b30a-327896c2530b","2021-11-23 11:00:25.593"
"AA","48.860","1","48.900","2","-7","48.90","0964d908-94fd-4c13-9bec-1b47529726b6","2021-11-23 11:00:25.593"
"AA","48.860","1","48.900","2","-7","48.90","a57024e4-7553-4abd-9db1-03bebd548470","2021-11-23 11:00:25.593"
"AA","50.060","2","50.080","1","7","48.76","ea53a951-4c68-4811-a142-ed8b610e958a","2021-11-23 11:01:13.640"
"AA","50.030","1","50.050","1","7","48.76","45eeafcc-5a29-439b-b183-a941bf4cff1c","2021-11-23 11:01:13.640"
"AA","50.100","6","50.130","1","7","48.76","bd573adb-c3b4-49ed-b3e3-41a18575b572","2021-11-23 11:01:13.640"
"AA","48.750","5","48.770","5","-7","48.77","ff7b73f2-6a04-49a9-bfef-107b761703e4","2021-11-23 11:01:25.092"
