"Symbol","Bid","Bid Sz","Ask","Ask Sz","Shares","Price","Order ID","Timestamp"
"AA","60.260","1","60.290","2","199","60.14","7db14fa5-c891-455f-8167-978ca08478a6","2021-12-30 10:28:31.646"
"AA","60.260","1","60.290","1","199","60.14","73f70e34-1c3a-4758-b3d8-2a824c862b3c","2021-12-30 10:28:31.646"
"AA","60.300","1","60.310","1","199","60.14","58543b37-b4a6-40ab-9fff-5885764e5a86","2021-12-30 10:28:31.646"
"AA","60.110","1","60.130","10","-199","60.13","30fed6b5-fcfc-4102-8053-9b9057cc0c8b","2021-12-30 10:29:31.712"
"AA","60.110","1","60.130","10","-199","60.13","ab00362a-d3cc-4b1b-be01-e8f39516c075","2021-12-30 10:29:31.712"
"AA","60.110","3","60.140","2","-199","60.15","954380c7-44bd-4079-88e6-53e8a8f59452","2021-12-30 10:29:46.576"
"AA","60.320","1","60.340","1","199","60.21","bb236b98-c9d2-4b51-bf79-8e9ada02d734","2021-12-30 10:36:40.307"
"AA","60.320","1","60.370","6","199","60.21","89151d55-134d-4b9b-b137-9f665cc68e23","2021-12-30 10:36:40.307"
"AA","60.310","5","60.340","1","199","60.21","3ec19380-b3ce-4e73-a9d1-d5f487686ae1","2021-12-30 10:36:40.307"
"AA","60.310","1","60.350","1","199","60.21","c4bc17d7-1d93-402e-86ef-c158f9949775","2021-12-30 10:36:40.307"
"AA","60.210","5","60.230","2","-199","60.23","c3e4c3ca-3fd4-482d-9e59-84856e1781c9","2021-12-30 10:39:00.322"
"AA","60.210","5","60.230","2","-199","60.23","5f1a2982-dff4-4c6f-ba63-6dd279de762c","2021-12-30 10:39:00.322"
"AA","60.230","3","60.260","5","-199","60.26","9613f1d9-2b8a-460f-843e-c0746c444a81","2021-12-30 10:39:17.523"
"AA","60.260","8","60.280","1","-199","60.28","0215c249-b9d6-4c1a-b1cc-06600b035d70","2021-12-30 10:40:32.167"
"AA","60.360","1","60.400","61","199","60.17","1e383fcb-eefb-4b96-a6c8-7e9dfafef891","2021-12-30 10:43:14.370"
"AA","60.360","1","60.390","1","199","60.17","fce4e053-ecf1-4b09-b9cc-1543d05c0951","2021-12-30 10:43:14.370"
"AA","60.030","2","60.070","1","-199","60.07","c35f8e9c-65da-41af-8f8a-ed2f253484ed","2021-12-30 10:45:02.182"
"AA","59.710","4","59.740","1","-199","59.74","c6654d65-c901-4731-8333-ae113140ffe9","2021-12-30 10:49:35.085"
"AA","59.310","1","59.350","5","202","59.28","b741b0d5-efbd-4f2e-9116-2dd6c1abe141","2021-12-30 11:37:53.566"
"AA","59.320","2","59.350","1","202","59.25","c820c9b5-0382-4d10-96e8-2c3946151d65","2021-12-30 11:38:42.639"
"AA","59.350","3","59.370","1","202","59.25","274e2162-dc01-4592-940d-b17da5c17224","2021-12-30 11:38:42.639"
"AA","59.300","2","59.320","1","-202","59.32","63d3c4c7-74f6-4968-ad9e-f2f07878d8d0","2021-12-30 11:41:40.311"
"AA","59.290","1","59.310","9","-202","59.31","659b924d-f1a7-4471-8a80-8dfbaf987bfd","2021-12-30 11:41:50.296"
"AA","59.280","1","59.290","4","-202","59.29","bb2e4cff-d954-4318-ada1-e1d0bf52f6b3","2021-12-30 11:42:00.251"
"AA","59.670","1","59.680","1","201","59.49","68f5ffdf-2558-4fcb-957a-05202df93336","2021-12-30 12:26:00.863"
"AA","59.660","4","59.680","1","201","59.49","1a91e64f-ff81-4d55-97a5-5a49f06a23ff","2021-12-30 12:26:00.863"
"AA","59.660","3","59.690","4","201","59.49","7c0013b1-988e-45e8-9f23-723c961eb0aa","2021-12-30 12:26:00.863"
"AA","59.690","2","59.710","1","201","59.49","ac9b432f-eb16-443d-9ea3-f7b779e070b5","2021-12-30 12:26:00.863"
"AA","59.500","2","59.530","2","-201","59.53","ab93aad4-232a-4887-ad4c-2f5bfc2fc3a0","2021-12-30 12:26:52.613"
"AA","59.500","2","59.530","2","-201","59.53","9b6e822e-8814-4a9c-8705-b0d742381ae6","2021-12-30 12:26:52.613"
"AA","59.500","2","59.530","2","-201","59.53","6ec0fcf4-0f06-4521-9814-c8ba4fc559d3","2021-12-30 12:26:52.613"
"AA","59.520","4","59.540","1","-201","59.54","95d37b24-a5cb-42e4-9aa4-0c8e46809947","2021-12-30 12:27:13.875"
"AA","59.700","6","59.730","4","201","59.47","6e2e6ed8-9646-4f38-8cb9-f8b82961422c","2021-12-30 12:31:08.805"
"AA","59.700","3","59.730","1","201","59.47","c3778729-f6ee-4fa7-8fdc-d423590463d8","2021-12-30 12:31:08.805"
"AA","59.710","1","59.730","1","201","59.47","93b5e85c-b79d-404c-9909-c0ebc38652c3","2021-12-30 12:31:08.805"
"AA","59.700","3","59.720","1","201","59.47","ae39ad2e-1362-4e92-900d-b0d206fa1a75","2021-12-30 12:31:08.805"
"AA","59.700","3","59.720","1","201","59.47","49aee044-cc32-4193-987d-294ea54c5310","2021-12-30 12:31:08.805"
"AA","59.700","3","59.720","1","201","59.47","6e36fc89-5af4-4b71-a75a-6f1b2c95f30c","2021-12-30 12:31:08.805"
"AA","59.690","2","59.710","1","201","59.47","73b5143f-174e-4a3c-be9a-def1517df631","2021-12-30 12:31:08.805"
"AA","59.680","2","59.700","3","201","59.47","9e3344a0-c9c5-42d7-81e1-3a77a222ad54","2021-12-30 12:31:08.805"
"AA","59.710","2","59.730","4","201","59.46","b2364cc3-7615-4094-ba08-4622d4d500d8","2021-12-30 12:31:16.125"
"AA","59.710","7","59.730","4","201","59.46","0cc7cbf3-59b2-4dee-9168-58d8f4424a9f","2021-12-30 12:31:16.125"
"AA","59.720","1","59.740","1","201","59.46","a30e6cf5-edc6-4d93-b2f8-76fd1a467b86","2021-12-30 12:31:16.125"
"AA","59.450","2","59.480","3","-201","59.48","b12c86ef-b608-40af-80eb-23b6c965e491","2021-12-30 12:33:00.025"
"AA","59.460","1","59.470","2","-201","59.47","0aa84b66-54aa-4c5d-a0f0-1d970220d4a9","2021-12-30 12:34:08.806"
"AA","59.420","2","59.440","2","-201","59.44","7e21db5d-1589-4b49-b26b-d06a8425d91f","2021-12-30 12:34:52.805"
"AA","59.420","2","59.440","2","-201","59.44","6d908189-af4e-45cf-99a3-8b3cd1c5a629","2021-12-30 12:34:52.805"
"AA","59.430","1","59.450","3","-201","59.46","a83876ce-58b0-4c32-ada3-8a43d40f807e","2021-12-30 12:34:54.471"
"AA","59.430","1","59.450","3","-201","59.46","160496a5-7988-491e-a9ea-8a867c4874e8","2021-12-30 12:34:54.471"
"AA","59.430","1","59.450","3","-201","59.46","fb01b7cc-f28b-452d-bb1f-0fba55f6419d","2021-12-30 12:34:54.471"
"AA","59.430","1","59.450","3","-201","59.46","a0760664-d171-406e-8f09-e61e4cfde4d2","2021-12-30 12:34:54.471"
"AA","59.430","1","59.450","3","-201","59.46","e3efc072-88a5-4a37-80d9-2a04e941e24b","2021-12-30 12:34:54.471"
"AA","59.450","2","59.480","1","-201","59.48","3cff99c5-f318-4b9b-89bf-d8a164f8d63d","2021-12-30 12:35:04.880"
"AA","59.460","1","59.480","3","-201","59.48","260cddbf-6eeb-499e-b45d-2230d2278517","2021-12-30 12:35:10.830"
"AA","59.780","2","59.810","6","202","59.40","3b08a40e-0709-4f62-8a00-e10ee58f57c5","2021-12-30 12:55:59.135"
"AA","59.790","1","59.820","3","202","59.40","bb0c7dba-a132-4263-8829-f6ebb5e1bd58","2021-12-30 12:55:59.135"
"AA","59.740","1","59.770","1","202","59.40","886cc6ac-0dd4-4b48-9fcb-e44efcb9c257","2021-12-30 12:55:59.135"
"AA","59.430","1","59.450","1","-202","59.45","aff5d726-02e9-41a2-b7e5-d95eb505f0d7","2021-12-30 12:57:56.450"
"AA","59.430","1","59.450","1","-202","59.45","b7ebf2b4-26d6-4b50-b306-c9d8ce3a03a3","2021-12-30 12:57:56.450"
"AA","59.440","1","59.450","2","-202","59.45","a3e16c5e-4610-4d88-ac84-08ae00489cab","2021-12-30 12:58:00.838"
"AA","59.630","1","59.650","3","201","59.54","eed363fb-909a-41af-9381-03f3e8274a10","2021-12-30 13:54:57.211"
"AA","59.600","1","59.620","6","201","59.51","460049c2-7937-4a73-b99a-e80159c2208e","2021-12-30 13:57:12.566"
"AA","59.590","3","59.620","4","201","59.51","eac631db-32b4-4385-b3e4-d4eec03a9a88","2021-12-30 13:57:12.566"
"AA","59.570","1","59.590","11","201","59.51","6950d7a2-e5a9-4a8c-ae75-a6a1d5bb0ce3","2021-12-30 13:57:12.566"
"AA","59.550","2","59.570","1","201","59.51","88bdc679-b916-45df-b110-b3fce38f1749","2021-12-30 13:57:12.566"
"AA","59.570","1","59.590","11","201","59.50","3666501d-5b04-429e-bbda-65360c9b9ded","2021-12-30 13:57:40.708"
"AA","59.570","1","59.590","2","201","59.50","6b0b813a-d59f-4325-95a2-b6c05a67a254","2021-12-30 13:57:40.708"
"AA","59.560","4","59.570","1","201","59.50","f25e4cfa-b61a-4f2c-b6b4-f84be8d8d7dd","2021-12-30 13:57:40.708"
"AA","59.550","4","59.570","6","201","59.50","3496ed39-e90b-4c5e-bb93-39746c5e55d2","2021-12-30 13:57:40.708"
"AA","59.590","1","59.630","5","201","59.49","b0075bb3-8642-4b05-8cfc-b16d9bdefd78","2021-12-30 13:57:56.635"
"AA","59.590","7","59.620","2","201","59.49","ec7aec68-50bc-4dcc-a816-17d3402e0dd0","2021-12-30 13:57:56.635"
"AA","59.590","1","59.610","3","201","59.49","fa7e0e87-2b1c-4c5b-b695-cff148a5d168","2021-12-30 13:57:56.635"
"AA","59.550","3","59.570","1","201","59.49","f0ea9c9c-327f-48cf-b1b5-ac3edbee605d","2021-12-30 13:57:56.635"
"AA","59.450","4","59.480","1","-201","59.48","b7266648-ab1a-423d-a020-655a6bea988b","2021-12-30 13:59:53.183"
"AA","59.450","4","59.480","1","-201","59.48","95b115a7-4638-492e-9eda-c6b118bc5831","2021-12-30 13:59:53.183"
"AA","59.460","2","59.480","3","-201","59.48","677d1511-cc40-4b5e-baf9-2a73ff0f784a","2021-12-30 13:59:53.183"
"AA","59.420","2","59.440","1","-201","59.45","8855940b-ef58-450c-aae6-e6a727a9b534","2021-12-30 14:00:16.378"
"AA","59.420","2","59.440","1","-201","59.45","4b945189-1c67-4f56-b904-f164570ee377","2021-12-30 14:00:16.378"
"AA","59.420","2","59.440","1","-201","59.45","fbaecdf4-f141-4ebc-bba5-f33b1c795e42","2021-12-30 14:00:16.378"
"AA","59.420","2","59.440","1","-201","59.45","4d722b23-d30a-4705-a45a-cb1d79dd2908","2021-12-30 14:00:16.378"
"AA","59.420","2","59.440","1","-201","59.45","11468359-54e1-4165-892e-b61e701ce49b","2021-12-30 14:00:16.378"
"AA","59.400","111","59.420","1","-201","59.42","9482536e-c107-44b2-859b-1fc4d6fcbba3","2021-12-30 14:00:41.500"
"AA","59.410","2","59.430","4","-201","59.43","0ba0487f-8e69-4192-87b5-6293c49821ac","2021-12-30 14:00:53.169"
"AA","59.350","16","59.360","2","-201","59.36","38e2ae09-a300-4dfa-be73-5f613606416b","2021-12-30 14:02:00.038"
"AA","59.350","16","59.360","2","-201","59.36","38147329-b6c6-4c3e-8bc4-0a2687b579c5","2021-12-30 14:02:00.038"
"AA","59.350","1","59.360","3","-201","59.36","6f3b3826-71a5-41f9-8111-aa581af36abd","2021-12-30 14:02:00.038"
"AA","59.370","1","59.390","1","202","59.28","4a1aa75b-a228-4058-b091-97f81cd07035","2021-12-30 14:06:03.960"
"AA","59.380","2","59.400","1","202","59.28","87481fd3-ce5d-4b05-9b54-432da2c71fd1","2021-12-30 14:06:03.960"
"AA","59.270","1","59.290","3","-202","59.29","c17fddb7-8a0e-4b23-9af9-1e17a0cf2b55","2021-12-30 14:07:27.178"
"AA","59.260","1","59.300","3","-202","59.30","0289e86c-7649-4151-9ba9-f730591b5b84","2021-12-30 14:07:27.178"
"AA","59.330","1","59.360","1","202","59.25","35416b40-c481-4aeb-a5e5-66da29964565","2021-12-30 14:07:51.605"
"AA","59.340","1","59.350","1","202","59.25","2fecf28c-95e2-4724-b9ed-40e73a06d2cb","2021-12-30 14:07:51.605"
"AA","59.370","1","59.390","1","202","59.25","68007d2a-6829-4448-b9f8-d4e51b013a44","2021-12-30 14:07:51.605"
