"Symbol","Bid","Bid Sz","Ask","Ask Sz","Shares","Price","Order ID","Timestamp"
"AA","64.030","8","64.090","2","6","64.09","abe2694f-2494-4c6b-8af6-4af3aa43b05e","2022-02-07 09:52:00.006"
"AA","64.160","3","64.190","2","-6","64.19","0f945bd1-bfd0-41dd-bc71-29ccecd5e008","2022-02-07 09:53:40.526"
"AA","64.030","3","64.070","2","6","63.96","b09af747-7817-4c85-aa59-38aaf4edc174","2022-02-07 10:13:30.447"
"AA","64.060","6","64.090","4","-6","64.09","352c0360-6b69-4d4c-b8ac-3bac5cf78078","2022-02-07 10:13:58.222"
"AA","64.100","7","64.130","1","6","63.67","a2ec73e4-7f43-4cd7-bf59-83b725414baa","2022-02-07 10:25:01.129"
"AA","64.160","2","64.200","1","6","63.67","57674084-0f18-4684-bc21-8c0b5fc2dce3","2022-02-07 10:25:01.129"
"AA","64.170","3","64.210","2","6","63.67","bf30ffcd-6803-4ccb-9355-44ac5ec29d56","2022-02-07 10:25:01.129"
"AA","63.690","6","63.720","1","-6","63.72","f68f9de3-84c8-43bc-a44f-8ec784ec0724","2022-02-07 10:25:52.206"
"AA","63.690","6","63.720","1","-6","63.72","010c5dba-5c45-4a63-9470-0ba09050eb7b","2022-02-07 10:25:52.206"
"AA","64.060","5","64.090","2","6","63.63","1461ee21-d233-4d3a-a573-588f978ab851","2022-02-07 10:26:13.006"
"AA","64.150","4","64.200","5","6","63.63","5b42127c-af45-436c-a18f-0092546ab6bb","2022-02-07 10:26:13.006"
"AA","64.230","5","64.270","4","6","63.63","9fba2352-8ae7-44e3-bd67-5ec88c3a3c88","2022-02-07 10:26:13.006"
"AA","64.170","1","64.210","4","6","63.63","c3c7a485-f78f-442a-8b42-b62a0de69e72","2022-02-07 10:26:13.006"
"AA","64.140","4","64.180","3","6","63.63","2e389d99-a510-4a5e-b363-6e1a2696126d","2022-02-07 10:26:13.006"
"AA","64.200","1","64.240","2","6","63.63","70cb0899-c678-4add-9d26-86a2e4be97a5","2022-02-07 10:26:13.006"
"AA","64.230","7","64.270","3","6","63.63","4e0ebef5-30dd-4dc4-ae25-6c597d30fc61","2022-02-07 10:26:13.006"
"AA","63.590","1","63.610","1","-6","63.61","9d91e183-5fbf-4fe9-bbbc-d99836a0c26e","2022-02-07 10:27:42.236"
"AA","63.590","1","63.610","1","-6","63.61","418bc983-ef8b-4c29-81ba-58484e9d5782","2022-02-07 10:27:42.236"
"AA","63.590","1","63.620","1","-6","63.62","8bd04ceb-e9a2-4a1e-9dbb-8b42a329b1f0","2022-02-07 10:27:42.236"
"AA","63.590","1","63.620","1","-6","63.62","536936ab-342d-4d73-b073-4a57b8e27d99","2022-02-07 10:27:42.236"
"AA","63.590","1","63.620","1","-6","63.62","444c4910-0fda-4d2a-83b5-ee583ed9096f","2022-02-07 10:27:42.236"
"AA","63.590","1","63.620","1","-6","63.62","b898cd1f-cf78-453e-893b-af919aec9971","2022-02-07 10:27:42.236"
