"Symbol","Bid","Bid Sz","Ask","Ask Sz","Shares","Price","Order ID","Timestamp"
"AA","58.460","2","58.500","5","205","58.45","f32fce95-7476-4d61-96b5-b4d229c87ca9","2022-01-21 10:56:31.074"
"AA","58.480","1","58.550","1","-205","58.57","c1760fa8-90f2-4a63-8b43-4270cea79aeb","2022-01-21 10:57:40.163"
"AA","58.380","3","58.450","1","205","58.35","f6805862-2115-4f04-bd3e-3460255a9b30","2022-01-21 10:58:35.463"
"AA","58.400","5","58.470","3","205","58.35","77b7166d-32cf-40b8-a692-217e05842d01","2022-01-21 10:58:35.463"
"AA","58.390","1","58.460","3","205","58.35","813f8e72-1644-428b-ae26-ccac13a726d5","2022-01-21 10:58:35.463"
"AA","58.470","1","58.540","7","205","58.35","c916cd2b-2927-4052-a678-7aae3cfaf266","2022-01-21 10:58:35.463"
"AA","58.480","5","58.560","3","205","58.34","fed5dc9b-cb2a-4832-8d5a-3d1bf87b9a00","2022-01-21 10:58:35.464"
"AA","58.400","1","58.490","7","205","58.34","17d0e5bd-20d3-4271-82d4-61ad7ba17997","2022-01-21 10:58:35.464"
"AA","58.400","1","58.450","2","205","58.34","02c0e9aa-fc68-46da-ad0a-7147d7e13485","2022-01-21 10:58:35.464"
"AA","58.350","1","58.410","1","-205","58.42","3355e6d6-a08d-4bce-b8c3-58809a51eefb","2022-01-21 10:59:40.315"
"AA","58.350","1","58.410","1","-205","58.42","d89a0976-ada8-4cef-8301-a30be926d4ff","2022-01-21 10:59:40.315"
"AA","58.350","1","58.410","1","-205","58.42","11a3e625-d2b0-42fe-975e-46f5a19588e4","2022-01-21 10:59:40.315"
"AA","58.350","1","58.410","1","-205","58.42","93d29b2e-8702-49ac-a422-92d603cac48e","2022-01-21 10:59:40.315"
"AA","58.280","2","58.330","2","-205","58.33","08137128-d7c1-42a8-b555-da79040b7c53","2022-01-21 11:00:00.158"
"AA","58.130","3","58.190","3","-205","58.19","53389d6f-7ba1-405d-85f0-624025e28f2e","2022-01-21 11:00:41.488"
"AA","58.540","1","58.590","1","206","58.07","b55331c6-3f7d-4aca-b6c6-4ebfd18a94b7","2022-01-21 11:01:34.214"
"AA","58.530","3","58.580","6","206","58.07","864bcc4e-789b-4f3d-ad63-a51d5a34282f","2022-01-21 11:01:34.214"
"AA","58.380","2","58.450","3","206","58.07","5507d288-44cb-4e88-b622-952c59827a6f","2022-01-21 11:01:34.214"
"AA","58.570","1","58.620","2","207","57.92","2ee3a304-2829-4eea-ab1c-fe013f35040f","2022-01-21 11:02:24.099"
"AA","58.610","2","58.660","1","207","57.92","e5af74e1-52ab-4f71-ae20-dd28315aa520","2022-01-21 11:02:24.099"
"AA","58.610","2","58.660","1","207","57.92","c3be9f8f-3137-4ff4-8a5e-7a34f7d04d46","2022-01-21 11:02:24.099"
"AA","58.680","2","58.710","2","207","57.92","638dbc99-a207-41d5-90cd-56901f02df65","2022-01-21 11:02:24.099"
"AA","57.840","2","57.880","1","-207","57.88","3d1ab2bb-d148-4dbc-8a57-100da692ec85","2022-01-21 11:02:40.327"
"AA","57.840","2","57.880","1","-206","57.88","a5d5299e-9680-44e1-b9cb-1eec80362f41","2022-01-21 11:02:40.327"
"AA","57.840","2","57.880","1","-207","57.88","23e0b1ab-b096-4bd4-b5b8-76ef5963996f","2022-01-21 11:02:40.327"
"AA","57.840","2","57.880","1","-206","57.88","14f12157-a1a5-4134-952a-d9e99f55e3fc","2022-01-21 11:02:40.327"
"AA","58.710","3","58.750","1","207","57.77","dc913a10-5c50-4d0d-83fa-a23763489a84","2022-01-21 11:02:53.925"
"AA","57.820","1","57.850","1","-206","57.85","ad186b06-17c3-4252-9784-a85f10dd0f11","2022-01-21 11:03:00.243"
"AA","57.830","1","57.880","1","-205","57.88","91b6e17f-047a-4e5f-a69c-1a6fbf3ae81f","2022-01-21 11:03:04.439"
"AA","57.830","1","57.880","1","-207","57.88","faf1db63-fc07-4376-97de-d1b66ce3bad0","2022-01-21 11:03:04.439"
"AA","57.820","1","57.890","3","-207","57.90","62c13dda-4021-455f-b4ae-d7f0516d020d","2022-01-21 11:03:20.611"
"AA","57.830","7","57.900","1","-207","57.90","006c0dca-1b2a-46a5-aaff-84adfbe5af67","2022-01-21 11:03:20.611"
"AA","58.130","1","58.190","4","205","58.19","7382d2bc-d13b-4a44-8fae-02ebba130a7f","2022-01-21 11:08:10.006"
"AA","58.260","4","58.310","1","-205","58.31","3cf8ce88-7ca1-473e-a754-eff24680c176","2022-01-21 11:08:54.586"
"AA","58.300","1","58.360","5","206","58.25","c028068f-0dae-4681-86f6-bf666135f192","2022-01-21 11:14:09.872"
"AA","58.170","1","58.220","1","-206","58.22","945d3664-876e-47b5-9966-2e7ae4d36249","2022-01-21 11:14:25.837"
"AA","58.470","3","58.510","1","205","58.42","0e1a723a-3caf-40ae-9b58-999f0c855104","2022-01-21 11:47:01.337"
"AA","58.440","1","58.480","1","205","58.42","428c2f87-f504-496d-a99e-ffbcdd07c89a","2022-01-21 11:47:01.337"
"AA","58.260","3","58.290","1","-205","58.29","579b658d-444d-4eff-a32a-3b13063d568d","2022-01-21 11:47:52.306"
"AA","58.390","2","58.420","1","206","58.19","fd94fbb9-68c9-44cc-88a7-8b329d58da1f","2022-01-21 11:48:11.942"
"AA","58.210","47","58.260","2","-205","58.26","fa5dc1ee-2fe7-4ecf-99eb-8b9e6a56df8c","2022-01-21 11:48:36.165"
"AA","58.240","1","58.280","1","-206","58.28","79c60e4f-2540-48fe-86fd-dab6b6f17351","2022-01-21 11:49:02.173"
"AA","58.500","2","58.530","1","206","58.15","3a68aa20-0ec3-4623-bab7-9e18372eada2","2022-01-21 11:50:20.513"
