"Symbol","Bid","Bid Sz","Ask","Ask Sz","Shares","Price","Order ID","Timestamp"
"AA","58.130","3","58.170","1","205","58.17","d284635f-bec6-4fe3-bdb2-bcd8ed999135","2022-02-02 09:53:30.006"
"AA","57.700","1","57.740","6","-205","57.74","5ac5b6f2-164a-45f1-a651-d6a5a68e98e5","2022-02-02 09:56:23.901"
"AA","57.650","1","57.680","1","206","57.68","7663f03a-d38d-41a8-917e-3a737be4277c","2022-02-02 10:07:10.006"
"AA","57.630","1","57.680","1","-206","57.69","966e66ad-da9b-4833-b05b-50017f2df0ae","2022-02-02 10:11:41.147"
"AA","57.710","3","57.770","8","208","57.60","56e43e56-dc99-4299-8c2e-e8822ce287ea","2022-02-02 10:17:33.598"
"AA","57.670","1","57.710","2","208","57.60","e7c148e4-e432-4b71-98d4-b05312b6486b","2022-02-02 10:17:33.598"
"AA","57.520","5","57.550","1","-208","57.55","1f60c5ca-a881-48f1-97a1-4b49ae07492b","2022-02-02 10:18:00.994"
"AA","57.540","1","57.570","2","-208","57.58","c68df088-f844-4b55-b7d1-cfaa6e6a310b","2022-02-02 10:18:00.998"
"AA","57.720","3","57.770","5","208","57.45","862ef7f3-6b76-4f0b-96e6-f9f24631fa37","2022-02-02 10:21:48.807"
"AA","57.660","1","57.700","11","-208","57.70","233fcc7b-2b9b-4c71-9640-5bad63f22aaf","2022-02-02 10:22:57.124"
"AA","57.600","10","57.630","1","208","57.60","f0578ee2-c97d-4136-a279-a08d7a6f2d8e","2022-02-02 10:32:12.147"
"AA","57.660","1","57.700","6","-208","57.70","07a3b16f-8f78-4996-acaf-c97e8045ceaf","2022-02-02 10:33:54.260"
"AA","57.650","1","57.670","1","209","57.40","156f8b17-47ed-47bd-8afc-a28fe1abb7bd","2022-02-02 10:35:16.135"
"AA","57.620","6","57.670","1","209","57.40","2cb9140c-579d-40e7-b575-9d22a6143f2b","2022-02-02 10:35:16.135"
"AA","57.610","3","57.660","6","209","57.40","3e3cb949-dd62-4b70-b333-21c4cd443e49","2022-02-02 10:35:16.135"
"AA","57.720","6","57.750","1","209","57.40","61a10820-4396-48a0-9c5a-dd7e685061e3","2022-02-02 10:35:16.135"
"AA","57.680","3","57.730","1","209","57.40","443f08ce-b62a-4ab2-a900-327f0663ef81","2022-02-02 10:35:16.135"
"AA","57.390","3","57.430","1","-209","57.43","82c610e5-f698-4f98-bc79-7d5a0199ed74","2022-02-02 10:35:33.793"
"AA","57.390","3","57.430","1","-209","57.43","e9a3e44f-c338-4503-bced-be1beb62152c","2022-02-02 10:35:33.793"
"AA","57.390","3","57.430","1","-209","57.43","c89d9b90-8f09-434b-b012-03f0bedaf6f4","2022-02-02 10:35:33.793"
"AA","57.340","5","57.370","1","-209","57.37","10405899-218f-4e3f-81a3-33de1bc2a1c1","2022-02-02 10:35:48.419"
"AA","57.320","1","57.350","13","-209","57.35","6da3b28a-1dd7-4ec8-8b8e-bfe1f01f5789","2022-02-02 10:36:10.234"
"AA","58.120","1","58.160","1","208","57.64","da484c43-3de0-4e12-b2bc-dfd86b74769d","2022-02-02 11:15:42.656"
"AA","58.130","1","58.180","1","208","57.64","a10e4f58-023d-45e7-85d9-124c278ea23b","2022-02-02 11:15:42.656"
"AA","58.140","1","58.180","1","208","57.64","b7957621-68e7-4b1d-a2d8-41de0c945b02","2022-02-02 11:15:42.656"
"AA","58.190","1","58.210","1","208","57.64","b429f1cb-a1d2-458d-99f6-89209bacb7da","2022-02-02 11:15:42.656"
"AA","58.160","3","58.200","1","208","57.64","32db6f91-b99d-4849-9c2c-c2e193f2b448","2022-02-02 11:15:42.656"
"AA","58.110","1","58.150","1","208","57.64","0a321c82-c372-4e4b-877e-a6a6cb76d64e","2022-02-02 11:15:42.656"
"AA","57.680","1","57.700","9","-208","57.70","8ff52fbc-666f-438e-af21-28a7810c48b0","2022-02-02 11:16:27.598"
"AA","57.680","1","57.700","9","-208","57.70","f8e25327-6e74-490c-b9c3-3705555aa5e3","2022-02-02 11:16:27.598"
"AA","57.680","1","57.700","9","-208","57.70","115dceef-d0ce-4a56-9214-4d95b8ed3832","2022-02-02 11:16:27.598"
"AA","57.700","10","57.730","1","-208","57.73","467ec3c6-c43e-47f3-a789-4220404b1803","2022-02-02 11:16:32.431"
"AA","57.700","10","57.730","1","-208","57.73","4dd69aef-3f13-460a-8457-b48c23574b1f","2022-02-02 11:16:32.431"
"AA","57.660","4","57.700","3","-208","57.70","08d9e08d-9dff-4bb2-9c86-5aadb2998c43","2022-02-02 11:21:40.301"
"AA","57.680","6","57.720","2","206","57.72","9f9fc8a9-18f6-4b32-a2a8-17c568b6d2a3","2022-02-02 11:21:50.006"
"AA","57.610","5","57.650","1","-206","57.66","bd823ca3-dbaa-4dc5-b72b-22d205b9a553","2022-02-02 11:22:31.249"
"AA","57.790","1","57.820","2","208","57.50","363c6c92-5227-4cd7-9681-d7fff70a2e0a","2022-02-02 11:31:47.961"
"AA","57.830","3","57.870","1","208","57.50","90f65d0d-5f9c-4929-bce3-be6261a3f3ce","2022-02-02 11:31:47.961"
"AA","58.010","1","58.050","1","208","57.50","600d0d14-7f87-4a22-871e-1107b3aaa7af","2022-02-02 11:31:47.961"
"AA","58.010","1","58.050","1","208","57.50","844d77e4-d0cb-4552-9c7c-27a336bb299a","2022-02-02 11:31:47.961"
"AA","58.180","1","58.220","5","208","57.50","9aa131e7-09a3-4c60-8cac-65bbe5b7a4e8","2022-02-02 11:31:47.961"
"AA","58.250","15","58.300","6","208","57.50","5ebd6310-ea3c-4939-9c7f-eccf3b2bb55c","2022-02-02 11:31:47.961"
"AA","58.250","15","58.290","5","208","57.50","4996d32a-3f6e-4678-8857-b615661165ae","2022-02-02 11:31:47.961"
"AA","58.250","15","58.300","1","208","57.50","46d4b04d-de03-4379-8226-8013e4eb3d27","2022-02-02 11:31:47.961"
"AA","58.250","15","58.300","1","208","57.50","225dfb80-d741-4d23-b91f-d555300062f9","2022-02-02 11:31:47.961"
"AA","58.210","1","58.250","2","208","57.50","875d5025-b759-4f60-a9a2-e70f91027ea1","2022-02-02 11:31:47.961"
"AA","58.220","1","58.250","5","208","57.50","e596b570-8be0-46a1-8ea4-0b5b5fd59d9f","2022-02-02 11:31:47.961"
"AA","57.510","1","57.530","1","-208","57.53","509f2c3f-4346-4cf5-9e0b-94d733894a02","2022-02-02 11:32:01.195"
"AA","57.510","1","57.530","1","-208","57.53","ac9a7983-7209-46ef-9e71-cc3d23c8a390","2022-02-02 11:32:01.195"
"AA","57.510","1","57.530","1","-208","57.53","297ee59d-7979-42bd-a181-32deba8e5119","2022-02-02 11:32:01.195"
"AA","57.510","1","57.530","1","-208","57.53","88796428-4e4f-4e3d-83d3-dc38becd1b1b","2022-02-02 11:32:01.195"
"AA","57.510","1","57.530","1","-208","57.53","105e611e-86f2-4cbb-b81c-e7f249a47157","2022-02-02 11:32:01.195"
